polarity,subjectivity,clouds,dew_point,feels_like,humidity,pressure,temp,visibility,wind_deg,wind_speed,
0,0.066666667,99,12.04,13.2,82,1017,15.09,10000,290,3.6,
0,0,99,12.04,13.2,82,1017,15.09,10000,290,3.6,
-1,1,99,12.04,13.2,82,1017,15.09,10000,290,3.6,
0,0,99,12.04,13.2,82,1017,15.09,10000,290,3.6,
0,0,99,12.04,13.2,82,1017,15.09,10000,290,3.6,
0,0,99,12.04,13.2,82,1017,15.09,10000,290,3.6,
0,0,99,12.04,13.2,82,1017,15.09,10000,290,3.6,
-0.2125,0.6,99,12.04,13.2,82,1017,15.09,10000,290,3.6,
0.166666667,0.5,99,12.04,13.2,82,1017,15.09,10000,290,3.6,
0,0,99,12.04,13.2,82,1017,15.09,10000,290,3.6,
-0.3125,0.571428571,99,12.04,13.2,82,1017,15.09,10000,290,3.6,
-0.2,0.3,99,12.04,13.2,82,1017,15.09,10000,290,3.6,
0,0,99,12.04,13.2,82,1017,15.09,10000,290,3.6,
0.4,0.4,99,12.04,13.2,82,1017,15.09,10000,290,3.6,
0,0.25,99,12.04,13.2,82,1017,15.09,10000,290,3.6,
0,0,99,12.04,13.2,82,1017,15.09,10000,290,3.6,
0.211038961,0.49512987,99,12.04,13.2,82,1017,15.09,10000,290,3.6,
0.25,0.25,99,12.04,13.2,82,1017,15.09,10000,290,3.6,
-0.076041667,0.36,99,12.04,13.2,82,1017,15.09,10000,290,3.6,
0,0,99,12.04,13.2,82,1017,15.09,10000,290,3.6,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.1,1,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.2,0.3,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.7,0.6,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.25,0.25,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.8,0.75,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.333333333,0.833333333,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0.375,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.318181818,0.527272727,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.6,0.9,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
1,1,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.5,0.5,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
-0.041666667,0.125,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
-0.8,0.9,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.6,0.9,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.1,0.5125,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
-0.366071429,0.714285714,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0.5,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.466666667,0.666666667,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.2,0.2,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0.6875,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.5,0.5,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
1,1,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
-0.1875,0.5,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
-0.714285714,0.857142857,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.5,0.7,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.025,0.25,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
-0.1,0.63125,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.333333333,0.5,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,1,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.8,1,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.5,1,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.2,0.9,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.15,0.05,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.6,0.9,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.35,0.65,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.333333333,0.833333333,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.25,0.375,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
-0.15,0.75,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.1,0.4,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.116666667,0.8,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.3125,0.5,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.6,0.65,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
1,0.65,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.3,0.425,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.666666667,1,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
-0.5,1,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
-0.299404762,0.597619048,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.16026936,0.462962963,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.05,0.133333333,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
-0.1875,0.5,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.416666667,0.5,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
1,1,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.2,0.2,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
-0.5,0.5,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
-0.125,0.9,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.35,0.65,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.166666667,0.272222222,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.7,0.9,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0.2,0.4,75,13.7,13.96,88,1017,15.68,10000,280,4.12,
0,0.5,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
0.318181818,0.527272727,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
0.5625,0.429166667,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
0.7,0.6,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
0,0,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
0,0.5,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
0,0,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
0.65,0.75,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
0,0,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
0,0,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
0,0,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
0.386111111,0.503472222,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
0,0,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
0.3,0.5,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
0,0,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
1,1,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
0,0,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
0,0,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
0,0,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
0,0,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
0,0.125,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
-0.1875,0.5,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
0,0,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
0.5,0.75,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
0,0,75,14.02,14.43,82,1017,17.12,10000,300,5.66,
