polarity,subjectivity,clouds,dew_point,feels_like,humidity,pressure,temp,visibility,wind_deg,wind_speed,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.2,0.3,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.2875,0.308333333,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
-0.375,0.625,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
-0.5,1,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.466666667,0.866666667,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.5,0.5,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.16,0.54,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
-0.0625,0.5,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.5,0.5,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.495833333,0.579166667,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
-0.35,0.583333333,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.3125,1,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
-0.714285714,0.857142857,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.15,0.75,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.25,0.2,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.4,0.3,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.6,1,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.5,0.888888889,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.2,0.9,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.7,0.6,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.4,0.9,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.2,0.3,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.2,0.2,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.208333333,0.712962963,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.7,0.6,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
-1,1,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.35,0.65,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.2,0.3,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.4,0.55,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.4,0.9,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
-0.125,1,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.3,0.1,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.433333333,0.633333333,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
-0.12962963,0.644444444,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.185714286,0.257142857,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0.7,0.7,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
0,0,40,15.23,16.76,88,1016,17.23,800,100,3.09,,,
-0.3,0.5,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.5,0.5,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0.5,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.357142857,0.5,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.7,0.7,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.5,0.6,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.2,0.3,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.357142857,0.5,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.2,0.2,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
-0.166666667,0.066666667,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.25,0.525,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,1,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
1,1,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.6,0.9,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
-0.46875,0.7,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.104166667,0.7,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.375,0.6,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.065079365,0.412301587,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.55,0.894444444,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.35,0.3,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
1,0.6,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.050892857,0.247321429,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
-0.077777778,0.144444444,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.2,0.2,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.625,0.833333333,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.2,0.2,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.2,0.2,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0.083333333,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.25,0.2,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
-0.3,0.55,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.25,0.694444444,Europe/Dublin,3600,15.03,1625166000,17.98,82,1016,18.15,9000,130,2.57,
-0.1,0.766666667,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.4,0.57962963,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.1,0.8,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.050892857,0.247321429,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.35,0.55,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
-0.153571429,0.708928571,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.65,0.95,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
1,0.3,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0.066666667,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.345454545,0.539090909,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.35,0.3,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
-0.333333333,1,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.65,0.4,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.1,0.45,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
-0.015909091,0.615151515,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.65,0.4,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.26,0.39,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.136363636,0.5,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
1,0.6,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,1,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.825,1,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.366666667,0.833333333,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.285714286,0.535714286,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.6,0.9,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.395,0.713333333,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.3125,0.2,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,,,,,,,,,,,,
1625166000,53.3501,1016,18.15,130,2.57,,,,,,,,
0.7,0.6,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.6,0.95,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0.1,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.7,0.6,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
-0.05,0.05,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.216666667,0.7,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.5,0.6,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.266666667,0.45,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.4,0.3,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
-0.15,0.4,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.8,0.75,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.5,0.5,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.25,0.3,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.375,0.8,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.05,0.575,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0.1,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.4375,0.6625,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
-0.5,1,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.3,0.6,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.7,0.6,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0.125,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.35,0.516666667,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
-0.0875,0.483333333,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.1,1,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.2,0.25,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.78125,0.5,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.4,0.5,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.2,0.2,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.166666667,0.833333333,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
-0.1,0.5,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.15,0.65,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.4625,0.725,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
1,0.3,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.5,0.888888889,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.5,1,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.568181818,0.727272727,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,1,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.05,0.133333333,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.25,0.506944444,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.55,0.675,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.25,0.65,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.1,0.4,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
-0.2,0.55,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.257575758,0.62962963,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.345454545,0.451515152,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
-0.091666667,0.658333333,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.25,0.3,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
1,1,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
-0.25,0.5,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.176190476,0.571428571,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.076190476,0.547619048,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.418181818,0.6,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.1,0.2,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
-0.25,0.35,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
-0.6,0.8,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.136363636,0.5,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
-0.4,0.6,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,1,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
-0.2,0.05,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.2,0.3,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0,0,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.1,1,40,15.03,17.98,82,1016,18.15,9000,130,2.57,,,
0.3,0.5,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.625,0.5,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.2,0.2,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.375,0.666666667,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.5,0.888888889,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.3,0.1,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.25,0.288461538,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.8,0.75,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.5,0.15,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
-0.05,0.4,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.25,0.944444444,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.8,0.75,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
1,1,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.25,0.375,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.3,0.475,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.45,0.55,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.4,0.4,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.266666667,0.716666667,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.2,0.3,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.285714286,0.535714286,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.7,0.9,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.475,0.725,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.16,0.54,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.5,0.55,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.125,0.666666667,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
-0.05,0.15,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0.076923077,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
-0.155555556,0.288888889,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.357272727,0.56,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.083333333,0.444444444,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
-0.247222222,0.551851852,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.25,0.25,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
-0.133333333,0.3,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.15,0.3,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.4,1,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.183333333,0.333333333,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
-0.104166667,0.5625,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.5,0.5,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.15,0.15,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
-0.3,0.5,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
-0.75,0.75,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.05,0.566666667,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.91,1,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.416666667,0.5,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.1,0.3,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.4,0.5,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.2,0.25,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.725,0.85,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.5,0.6,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.3,0.5625,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.285714286,0.535714286,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.368181818,0.677272727,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0.333333333,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,1,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
